,id,url,date_posted,photos,locality,street,property_type,rooms,area_m2,owner_direct,price_total_zl,price_per_m2_zl,description,type
609,3752474,https://adresowo.pl/o/mieszkanie-wynajem-warszawa-bemowo-ul-andrzeja-soltana-2-pokojowe-h9q2p2,2 dni temu,8.0,Warszawa Bemowo,ul. Andrzeja Sołtana,Mieszkanie,2,48,True,3 000,czynszw cenie,"Wynajmę od 01.10.2025 r. mieszkanie o powierzchni 48 m2, zlokalizowane na Bemowie przy ul. Sołtana. Lokal znajduje się na 8. piętrze w 10-piętrowym budynku. Mieszkanie składa się z: - 2 niezależnych pokoi: - pokój duży (18 m2) z wyjściem na balkon, - pokój mały (11 m2), - oraz widnej kuchni (6 m2). Lokal wyposażony jest w podstawowe meble i sprzęt. Możliwość zainstalowania Internetu i telewizji kablowej. Dużym plusem mieszkania jest bardzo dobra lokalizacja: - sklep w bloku na dole, - blisko: szkoła podstawowa, przedszkole, basen, bazarek, apteka, poczta, - przystanki autobusowe i tramwajowe (10 min do Metra Bemowo ), - w bliskim sąsiedztwie park jordanowski oraz park Fort Bema. Cena najmu: 3000 zł/mc + opłaty licznikowe według zużycia (woda, prąd, ogrzewanie). Wymagana kaucja zwrotna w wysokości 3500 zł, płatna przy podpisaniu umowy. Dodatkowo istnieje możliwość wynajęcia miejsca postojowego na pobliskim parkingu. Cena miejsca postojowego: 200 zł/mc w przypadku najmu. Wynajem bezpośredni, najchętniej długoterminowy. Możliwy rabat w przypadku podpisania nierozwiązywalnej umowy na 1 rok lub dłużej. Pośrednikom dziękuję.",mieszkania wynajem
610,3752444,https://adresowo.pl/o/mieszkanie-wynajem-warszawa-wilanow-ul-franciszka-klimczaka-2-pokojowe-f3m2f3,2 dni temu,5.0,Warszawa Wilanów,ul. Franciszka Klimczaka,Mieszkanie,2,44,True,4 000,czynsz900zł,"Wynajmę dwupokojowe mieszkanie w jednym z najlepszych bloków w Miasteczku Wilanów . Mieszkanie jest klimatyzowane, znajduje się na parterze, przynależy do niego ogródek o powierzchni ponad 30m2. • Adres: Warszawa , Wilanów, ul. Klimczaka 10. • Powierzchnia: 44m2. • Budynek: Apartamentowiec z windą, bardzo duże i zielone patio. • Ogródek z zestawem wypoczynkowym. • Parking: 1 miejsce.",mieszkania wynajem
611,3753030,https://adresowo.pl/o/mieszkanie-wynajem-warszawa-praga-ul-bialostocka-2-pokojowe-e8m1r8,wczoraj,7.0,Warszawa Praga,ul. Białostocka,Mieszkanie,2,61,True,2 700,,"MIESZKANIE NA WYNAJEM Przestronne 2-pokojowe mieszkanie z dużym tarasem Warszawa , ul. Białostocka 24 Praga Północ - tuż obok Centrum Praskiego Koneser i Metra Wileńska ⸻ Rozkład i wyposażenie: • Salon 29,3 m² z wyjściem na taras • Sypialnia 8,6 m² • Widna kuchnia z oknem 6,8 m² • Łazienka z wanną i prysznicem • Oddzielne WC • Przestronny przedpokój z dużą szafą w zabudowie • Piwnica 5,5 m² ✅ Nowe drzwi i cyklinowana podłoga ✅ Wymieniane wszystkie okna na trzyszybowe ✅ Świeżo odmalowane wnętrza ⸻ Lokalizacja: ✅ 4 min - Centrum Praskie Koneser ✅ 4 min - Metro Wileńska ✅ 3 min - Centrum Handlowe Wileńska ✅ 5 min - Dworzec Warszawa Wileńska ✅ 13 min - Dworzec Warszawa Wschodnia ✅ W pobliżu: Park Praski, sklepy, restauracje, szkoły, kawiarnie ⸻ Warunki najmu: 2 700 zł/mies. + czynsz adm. 1 000 zł + media wg zużycia Kaucja: 4000 zł ✔️ Minimum 12 miesięcy ✔️ Dostępne od zaraz Kontakt codziennie w godzinach 9:00-21:00. Zapraszam do umówienia się na prezentację. Dominika Rosłon Ekspert ds. Nieruchomości",mieszkania wynajem
612,3753018,https://adresowo.pl/o/mieszkanie-wynajem-warszawa-wola-ul-siedmiogrodzka-2-pokojowe-u8s8o4,wczoraj,14.0,Warszawa Wola,ul. Siedmiogrodzka,Mieszkanie,2,31,True,3 500,,"Zapraszam do zapoznania się z ogłoszeniem mieszkania na wynajem przy ulicy Siedmiogrodzkiej 7 w inwestycji Art Deco. Atuty: - Niesamowity widok z 9-ego piętra na panoramę Warszawy , - W budynku jedynie do dyspozycji mieszkańców znajduję się siłownia oraz taras na najwyższym piętrze, - Bliskość komunikacji miejskiej, 400 metrów od Metra Płocka, 100 metrów od przystanku tramwajowego czy autobusowego, - Cisza nawet przy otwartych oknach, - Pełne światła pokoje, okna wychodzą na północ i zachód, mieszkanie znajduje się na dziewiątym piętrze, - Balkon 10 mkw, - Mieszkanie w bardzo dobrym stanie, wyposażone w sprzęt agd, - W sąsiedztwie znajduje się piekarnia, sklep spożywczy, market, salon urody, fryzjer. - Miejsce parkingowe w garażu podziemnym, Opłaty: - Preferowany najem okazjonalny, - 3500 zł + czynsz 900 zł + prąd 100 zł, - Miejsce parkingowe w hali garażowej dodatkowo płatne 300 zł, Zapraszam do kontaktu telefonicznego oraz na prezentację mieszkania. Jacek Antos Doradca Nieruchomości Tel. [numer] "" Niniejsze ogłoszenie nie stanowi oferty w rozumieniu Kodeksu Cywilnego, lecz ma charakter informacyjny.""",mieszkania wynajem
613,3752362,https://adresowo.pl/o/mieszkanie-wynajem-warszawa-kabaty-ul-kazimierza-jezewskiego-2-pokojowe-e4i2f3,2 dni temu,18.0,Warszawa Kabaty,ul. Kazimierza Jeżewskiego,Mieszkanie,2,57,True,3 000,czynsz1380zł,"Oferuję na wynajem zadbane 2 pokojowe mieszkanie o powierzchni 57 m2 na Kabatach przy ul. Jeżewskiego. W mieszkaniu wykonany został remont odświeżający, wymieniona została wanna, krany, uprana została kanapa. Mieszkanie usytuowane jest na 1 piętrze w 5 piętrowym budynku z windą, na kameralnym, zamkniętym osiedlu, monitorowanym całą dobę. Mieszkanie jest jasne, okna wychodzą na stronę zachodnią z pięknym widokiem na wewnętrzne patio z zagospodarowaną zielenią. Atutem jest cisza, nieruchomość jest położona z dala od ruchliwych ulic. W odległości 800m znajduje się metro Kabaty , 500m do przystanku autobusowego. W okolicy znajdziemy piękny park, liczne sklepy, apteki, przedszkola i szkoły, nieopodal Las Kabacki. Mieszkanie jest umeblowane, składa się z: - pokoju dziennego 19,2 m2 (z rozkładaną kanapą) połączonego z otwartą kuchnią 8,3 m2 (wyposażoną w niezbędne sprzęty AGD) - sypialni 16,7 m2 z dużym łóżkiem, szafą przesuwną na szerokość całej ściany, biurkiem - łazienki 4,8 m2 z pralką i wanną - przedpokoju 8,7 m2 z pojemnymi 2 szafami wnękowymi - przestronnego balkonu 8,3 m2 W mieszkaniu położona jest podłoga drewniana (jesion), w łazience płytki ceramiczne. Opłaty: - 3 000 zł miesięczny czynsz najmu (miejsce postojowe w garażu podziemnym w cenie) - 1 380 zł opłaty administracyjne - energia elektryczna płatna co 2 miesiące Mieszkanie dostępne jest od zaraz. Preferowana umowa najmu okazjonalnego. Wynajem bezpośredni, pośrednikom dziękuję.",mieszkania wynajem
614,3752414,https://adresowo.pl/o/mieszkanie-wynajem-warszawa-ursynow-ul-pawla-edmunda-strzeleckiego-1-pokoj-y9u6s4,2 dni temu,9.0,Warszawa Ursynów,ul. Pawła Edmunda Strzeleckiego,Mieszkanie,1,32,True,2 800,czynsz780zł,"Na wynajem mieszkanie po remoncie, znajdujące się przy ul. Strzeleckiego na warszawskim Ursynowie . Lokal jest gotowy do wprowadzenia - nowa kuchnia w zabudowie, łazienka wykończona w wysokim standardzie, przestronny salon z dużymi oknami. Okolica idealna zarówno dla rodzin, jak i studentów: - szkoła podstawowa tuż obok, - sklep Leclerc w zasięgu kilku minut spacerem, - przystanek autobusowy 2 minuty spacerem, - niedaleko znajduje się uczelnia SGGW. Mieszkanie jest jasne, ustawne i ma bardzo dobrą komunikację z centrum miasta.",mieszkania wynajem
615,3752322,https://adresowo.pl/o/mieszkanie-wynajem-warszawa-praga-polnoc-ul-boleslawicka-1-pokoj-b3q6q8,3 dni temu,4.0,Warszawa Praga-Północ,ul. Bolesławicka,Mieszkanie,1,28,True,2 250,,"Wynajmę kawalerkę , ul. Bolesławicka. • Najem okazjonalny, minimum rok. • Dodatkowo opłaty za prąd, gaz wg faktur. • Kaucja: 3000,-",mieszkania wynajem
616,3752318,https://adresowo.pl/o/mieszkanie-wynajem-warszawa-praga-poludnie-ul-zagojska-1-pokoj-q5y9h6,3 dni temu,7.0,Warszawa Praga-Południe,ul. Zagójska,Mieszkanie,1,24,True,3 000,czynszw cenie,"Od grudnia wynajmę kawalerkę 24 m przy ul. Zagojskiej na 4. piętrze. W bloku jest winda. Mieszkanie jest słoneczne, w pełni umeblowane, z klimatyzacją (w oknie są rolety). Mieszkanie jest po remoncie. Okolica jest doskonale skomunikowana. W pobliżu pętla autobusowa i tramwajowa przy Rondzie Wiatraczna, pozwalająca na szybki dojazd do centrum. W pobliżu dużo sklepów, między innymi: Galeria Grochów , bazar, przychodnia lekarska. - Koszt wynajmu: 3000 zł, w tym czynsz. - Plus opłaty licznikowe. - Kaucja zwrotna: 3000 zł.",mieszkania wynajem
617,3752308,https://adresowo.pl/o/mieszkanie-wynajem-warszawa-targowek-ul-goscieradowska-2-pokojowe-j1o4w6,3 dni temu,8.0,Warszawa Targówek,ul. Gościeradowska,Mieszkanie,2,53,True,3 500,czynszw cenie,"Bardzo ładne, słoneczne, dwupokojowe mieszkanie w dzielnicy Targówek w Warszawie . Mieszkanie ma powierzchnię 53 metrów kwadratowych oraz balkon i jest gotowe do wprowadzenia się. Zaletą nieruchomości jest układ pomieszczeń (dwa niezależne pokoje, kuchnia, łazienka, oraz oddzielna garderoba). Do mieszkania przynależy dedykowane miejsce parkingowe pod budynkiem. W pobliżu: park, sklepy, apteka, plac zabaw dla dzieci oraz teatr. W ciągu 10 minut spacerem znajduje się stacja metra. Czynsz najmu: 3500 PLN miesięcznie. Mieszkanie jest dostępne od 1 października. W razie pytań proszę o kontakt telefoniczny w godzinach popołudniowych. Jarek",mieszkania wynajem
618,3752298,https://adresowo.pl/o/mieszkanie-wynajem-warszawa-praga-poludnie-al-jerzego-waszyngtona-1-pokoj-w2b2l3,3 dni temu,6.0,Warszawa Praga-Południe,al. Jerzego Waszyngtona,Mieszkanie,1,24,True,3 200,czynsz300zł,"Mam do wynajęcia piękną, kompaktową kawalerkę . Lokalizacja przy Alei Jerzego Waszyngtona na Pradze Południe, vis-à-vis Ronda Wiatraczna. Ciche mieszkanie zaprojektowane ze smakiem przez architekta. Nowoczesne, wysokie wnętrza, ergonomiczne, przytulne i wyposażone w wysokiej jakości sprzęt AGD. Mieszkanie jest w pełni umeblowane i wyposażone. Ciche i jasne. Metraż: ok. 23 m² DO ZAMIESZKANIA OD RAZU. KUCHNIA Wyposażona jest w płytę indukcyjną, piekarnik oraz lodówkę z zamrażarką i zabudowaną pralkę. Na wyposażeniu również zastawa, sztućce i podstawowe przybory jak garnek, patelnia etc. ŁAZIENKA Prysznic, umywalka, WC, szafka z lustrem i podświetleniem, suszarka na ręcznik. SALON Szafa, stół z krzesłami, płaski telewizor ze smart TV oraz mała, rozkładana kanapa. Z salonu wyjście na balkon. SYPIALNIA Znajduje się na antresoli - wygodny, dwuosobowy materac 140x200 cm na stelażu. PRZEDPOKÓJ Szafka na buty, wieszaki na kurtki, lustro. INNE Nowe drzwi Gerda, na podłogach gres, ogrzewanie podłogowe, w oknach żaluzje. Internet w cenie najmu. BUDYNEK Mieszkanie położone jest na trzecim, ostatnim piętrze kamienicy (bez windy). Okna wychodzą na al. Waszyngtona. UDOGODNIENIA Bardzo dobrze skomunikowana lokalizacja - w zasięgu 2 min. piechotą autobusy i tramwaje pozwalające na sprawne dotarcie do centrum miasta w niespełna 15 min. W okolicy są liczne punkty usługowe, sklepy, restauracje, kawiarnie, banki, szkoły, uczelnia SWPS oraz parki, m.in. park Skaryszewski. OPŁATY Czynsz najmu wynosi 3200 pln + czynsz administracyjny 300 pln (Razem 3500 pln). Internet, zużycie wody oraz ogrzewanie w cenie najmu. Prąd dodatkowo płatny wg zużycia przez Najemcę. KAUCJA Zwrotna w wysokości 3500 pln przy podpisaniu umowy. Umowa najmu na min. 1 rok. Gotowe do wprowadzenia od zaraz (od 27 września / sobota). KONTAKT Proszę dzwonić tylko w godzinach 9-20. Zapraszam do kontaktu bezpośredniego (tel./SMS, nie odpowiadam na wiadomości przez portal). Pośrednikom i agencjom serdecznie dziękuję.",mieszkania wynajem
619,3752266,https://adresowo.pl/o/mieszkanie-wynajem-warszawa-ursynow-2-pokojowe-34-m2-o8q7e5,3 dni temu,8.0,Warszawa Ursynów,,Mieszkanie,2,34,True,3 000,czynsz1120zł,"Stylowo zaaranżowane mieszkanie z wszelkimi wygodami w wysokim standardzie. Od wejścia sprawia bardzo pozytywne, pogodne wrażenie. LOKALIZACJA I BUDYNEK: - Ursynów, bardzo blisko metra Natolin . - Mieszkanie usytuowane na 7. piętrze budynku apartamentowego z 2017 roku. - W budynku: garaż i 24-godzinna ochrona. - Wewnątrz osiedla: imponujące, zielone patio z mini siłownią i placem zabaw. MIESZKANIE: - Powierzchnia: 34 m2. - Rozkład: salon połączony z aneksem kuchennym, pokój/sypialnia, łazienka oraz przedpokój. - Stan: umeblowane, w stanie idealnym. - Dodatkowe atuty: duże, panoramiczne okna, duży balkon. WYPOSAŻENIE: - Pokój dzienny: duża, wygodna rozkładana sofa, ława, komoda, TV. - Sypialnia: łóżko 200x140 cm, szafka-toaletka, duża szafa wnękowa (na zdjęciu łóżko sofa, aktualnie po zmianie na wygodne łóżko tzw. małżeńskie). - Kuchnia: w pełni wyposażona w sprzęt AGD (zmywarka, lodówka, kuchnia ceramiczna i piekarnik, mikrofalówka). - Łazienka: prysznic, pralka. - Przedpokój: szafa z drzwiami lustrzanymi. - Duży taras. WARUNKI NAJMU: - W cenie najmu miejsce parkingowe w garażu podziemnym! - Opłaty dodatkowe: koszt wynajmu do spółdzielni oraz zużycie wg licznika (woda, prąd). KOMUNIKACJA I OKOLICA: - W pobliżu metro NATOLIN oraz przystanki autobusowe. - Dojazd do centrum zajmuje ok. 20 min dzięki sprawnie zorganizowanej komunikacji. - W okolicy: sklepy spożywcze, apteka, punkty usługowe, restauracje. DOSTĘPNOŚĆ: - Mieszkanie wolne od zaraz. Zapraszam na prezentację.",mieszkania wynajem
620,3752254,https://adresowo.pl/o/mieszkanie-wynajem-warszawa-goclaw-ul-gen-romana-abrahama-3-pokojowe-z1t0p5,3 dni temu,19.0,Warszawa Gocław,ul. gen. Romana Abrahama,Mieszkanie,3,59,True,4 200,czynsz1000zł,"Mieszkanie na wynajem - 3 pokoje , 58,59 m² - Warszawa , Gocław , ul. Abrahama Nowe, trzypokojowe mieszkanie o powierzchni 58,59 m² przy ul. Abrahama na warszawskim Gocławiu, z widokiem na jeziorko Balaton. Znajduje się na pierwszym piętrze w nowym budynku z 2024 roku. UKŁAD POMIESZCZEŃ: - Salon z aneksem kuchennym o łącznej powierzchni 25,49 m². - Sypialnia o powierzchni 12,27 m². - Sypialnia o powierzchni 9,5 m². - Taras o powierzchni 12,74 m² z widokiem na jeziorko. - Balkon o powierzchni 3,26 m². WYPOSAŻENIE: - W pełni wyposażona kuchnia: zmywarka, lodówka, piekarnik oraz płyta grzewcza. - Mieszkanie poza kuchnią i łazienką nie ma wyposażenia. PRZEZNACZENIE: - Mieszkanie może być przeznaczone na cele mieszkaniowe, mały gabinet lub biuro. PARKING: - Do mieszkania przynależą dwa miejsca postojowe na platformie w garażu podziemnym (dodatkowo płatne po 200 zł każde). LOKALIZACJA: - Bardzo dobra lokalizacja i dogodne połączenie z centrum Warszawy łączy się tu ze spokojem i przestrzenią do relaksu. - W pobliżu: szkoła, przedszkole, a także sklepy spożywcze wszystkich sieci oraz Centrum Handlowe Gocław i Promenada. OPŁATY I WARUNKI: - Do podanych opłat dochodzą półroczne wyrównania za CO i wodę. - Wynajem mieszkania przez firmę weryfikującą potencjalnych nabywców, co powoduje BRAK KAUCJI.",mieszkania wynajem
621,3752712,https://adresowo.pl/o/mieszkanie-wynajem-warszawa-zoliborz-ul-kajetana-kozmiana-3-pokojowe-l0k9d7,2 dni temu,10.0,Warszawa Żoliborz,ul. Kajetana Koźmiana,Mieszkanie,3,37,True,3 700,,"37 M²/ 2 POKOJE + GABINET/ TARAS 60 M²/ 18. PIĘTRO/ ŻOLIBORZ BUDYNEK: Budynek mieszkalny z 1978 roku, wyposażony w windę. Mieszkanie przeszło generalny remont w 2012 roku oraz zostało odświeżone w 2023 roku. ROZKŁAD POMIESZCZEŃ: - 37 m2 powierzchni - hol wejściowy - gabinet - jasny salon - kuchnia - sypialnia - szafy w zabudowie - łazienka z prysznicem - duży taras przynależny do mieszkania STANDARD WYKOŃCZENIA: - drewniany parkiet - kuchnia wyposażona we wszystkie potrzebne sprzęty (płyta gazowa, piekarnik, lodówka, pojemne szafki i szuflady) - łóżko dwuosobowe - pojemne szafy DODATKOWE INFORMACJE: - dodatkowo płatne media - wymagany najem okazjonalny LOKALIZACJA: Mieszkanie zlokalizowane jest w zielonej części Żoliborza . W odległości 2 minut spacerem znajduje się przystanek autobusowy, a stacja metra Plac Wilsona oddalona jest o 5 minut pieszo. W najbliższej okolicy dostępne są parki – Żywiciela i Stefana Żeromskiego – oraz liczne sklepy, restauracje i punkty usługowe. Bliskość centrum handlowego Arkadia oraz sklepów takich jak Biedronka czy Rossmann zapewnia wygodę codziennego życia. --- Przedstawiona wyżej propozycja nie jest ofertą handlową w rozumieniu przepisów prawa lecz ma charakter informacyjny. Dokładamy starań, aby treści przedstawione w naszych ofertach były aktualne i rzetelne. Dane dotyczące ofert uzyskano na podstawie oświadczeń Wynajmujących. Jako Agencja Nieruchomości pobieramy prowizję.",mieszkania wynajem
622,3752652,https://adresowo.pl/o/mieszkanie-wynajem-warszawa-kabaty-ul-belgradzka-2-pokojowe-n1v6q2,2 dni temu,13.0,Warszawa Kabaty,ul. Belgradzka,Mieszkanie,2,54,True,4 500,,"54 M2/ 2 POKOJE/ MIEJSCE POSTOJOWE / UL. BELGRADZKA / KABATY BUDYNEK: Trzypiętrowy, nowoczesny apartamentowiec Belgradzka 3 na Kabatach z 2016 roku. Budynek posiada całodobową ochronę. Do dyspozycji mieszkańców znajduje się zielone patio z placem zabaw. W budynku Biedronka, Rossmann, Żabka oraz inne punkty usługowe. ROZKŁAD POMIESZCZEŃ: - 54 m2 - salon z aneksem kuchennym i pomieszczeniem do pracy z szafą wnękową - sypialnia z szafą - łazienka z wanną z prysznicem i pralką - przedpokój - balkon STANDARD WYKOŃCZENIA: - mieszkanie zostało odświeżone - kuchnia wyposażona w sprzęty AGD - na podłodze drewniana deska DODATKOWE INFORMACJE: Czynsz administracyjny w cenie najmu. Dodatkowo płatny prąd. Dostępne miejsce parkingowe w garażu podziemnym w cenie 200 PLN miesięcznie. Wymagana jednomiesięczna kaucja oraz umowa najmu okazjonalnego + OC Najemcy. LOKALIZACJA: Zaledwie kilka minut spacerem do stacji metra Natolin oraz Lasu Kabackiego, który jest idealnym miejscem do rekreacji. W pobliżu znajdują się liczne sklepy, restauracje, kawiarnie, szkoły i punkty usługowe. To doskonała lokalizacja dla osób ceniących wygodę komunikacji, dostęp do natury i pełną infrastrukturę miejską tuż za progiem. --- Przedstawiona wyżej propozycja nie jest ofertą handlową w rozumieniu przepisów prawa lecz ma charakter informacyjny. Dokładamy starań, aby treści przedstawione w naszych ofertach były aktualne i rzetelne. Dane dotyczące ofert uzyskano na podstawie oświadczeń Wynajmujących. Jako Agencja Nieruchomości pobieramy prowizję. --- 54 M2/ 2 ROOMS/ PARKING SPACE / BELGRADZKA STREET / KABATY BUILDING: A three-story, modern apartment building at Belgradzka 3 in Kabaty , built in 2016. The building has 24-hour security. Residents have access to a green patio with a playground. The building houses a Biedronka, Rossmann, Żabka, and other service outlets. ROOM LAYOUT: - 54 m2 - living room with kitchenette and work area with built-in wardrobe - bedroom with wardrobe - bathroom with bathtub, shower, and washing machine - hall - balcony FINISHING STANDARD: - the apartment has been refreshed - kitchen equipped with household appliances - wooden floorboards ADDITIONAL INFORMATION: Administrative fee included in the rent. Electricity charged separately. Parking space available in the underground garage for PLN 200 per month. One month's deposit required, as well as a temporary lease agreement + tenant's liability insurance. LOCATION: Just a few minutes' walk to the Natolin metro station and Kabacki Forest, which is an ideal place for recreation. There are numerous shops, restaurants, cafes, schools, and service outlets nearby. It is an excellent location for people who value convenient transportation, access to nature, and full urban infrastructure right on their doorstep. --- The above proposal is not a commercial offer within the meaning of the law, but is for informational purposes only. We make every effort to ensure that the content presented in our offers is up-to-date and reliable. The data concerning the offers has been obtained on the basis of statements made by the Landlords. As a Real Estate Agency, we charge a commission.",mieszkania wynajem
623,3752214,https://adresowo.pl/o/mieszkanie-wynajem-warszawa-mokotow-2-pokojowe-50-m2-e8k3y9,3 dni temu,5.0,Warszawa Mokotów,,Mieszkanie,2,50,True,2 200,czynsz1300zł,"Ciche, jasne mieszkanie i bardzo wysokie (290 cm), ze spokojnymi sąsiadami i balkonem, blisko metra, wynajmę od zaraz. Dostępna jest zamykana piwnica (np. na rowery).",mieszkania wynajem
624,3752172,https://adresowo.pl/o/mieszkanie-wynajem-warszawa-bialoleka-ul-feliksa-pancera-3-pokojowe-w2e4t7,3 dni temu,11.0,Warszawa Białołęka,ul. Feliksa Pancera,Mieszkanie,3,67,True,2 700,czynsz1250zł,"Do wynajęcia jasne, przytulne i w pełni wyposażone i przestronne, 3-pokojowe mieszkanie na warszawskim Tarchominie, ul. Feliksa Pancera – BEZPOSREDNIO. -Lokalizacja: Warszawa , Tarchomin – ul. Feliksa Pancera. -Powierzchnia: 67,3 m² -Piętro: 3 z 3 (bez windy) UKŁAD I WYPOSAŻENIE: -3 niezależne i umeblowane pokoje (ok. 20 m², 14 m², 14 m²) – idealne dla rodziny lub studentów. -Oddzielna, widna kuchnia – w pełni wyposażona -Łazienka z pralką + osobne WC -Balkon -Duża piwnica do dyspozycji najemców -Miejsca postojowe ogólnodostępne pod blokiem -Mieszkanie dwustronne -Cisza i spokój. Wszystkie okna wychodzą bądź na zielone podwórko bądź na małą uliczkę osiedlową. MIESZKANIE GOTOWE DO WPROWADZENIA – czyste, zadbane i umeblowane. Jasne wnętrza dzięki dużym oknom i ekspozycji zapewniającej światło przez cały dzień. DOBRA LOKALIZACJA : -300m do przystanków tramwajowych i autobusowych skąd szybko dostaną się Państwo w dowolne miejsce w Warszawie -10minut tramwajem do Metra Młociny , -300m do Wisły i znajdujących się przy niej terenów spacerowych i rowerowych -500m do bazarku -sklep osiedlowy 50m -najbliższy duży supermarket - 300m -Biedronka, Lidl - ok 500m -Galeria Północna - 1,5km - 3 przystanki. -Nowo wybudowana szkoła podstawowa - 500m -Basen - 400m -Przedszkole - 200m SPAWY ORGANIZACYJNE: - Umowa na rok z możliwością przedłużenia w formie najmu okazjonalnego. Kosztu notariusza pokrywają obie strony po połowie. - Czynsz 2700zł + czynsz do spółdzielni 1200zł czyli łącznie 3900zł( w czynszu wliczona jest zaliczka na wodę, ogrzewanie, gaz, wywóz śmieci itd.) Dodatkowo płatny prąd według zużycia. - KAUCJA 5000zł - Szukamy osób, które będą dbać o mieszkanie jak o swoje. Mieszka się tu naprawdę dobrze, jest cisza i spokój. Zapraszam serdecznie do oglądania.",mieszkania wynajem
625,3752174,https://adresowo.pl/o/mieszkanie-wynajem-warszawa-praga-poludnie-ul-biskupia-1-pokoj-d8j5d2,3 dni temu,5.0,Warszawa Praga-Południe,ul. Biskupia,Mieszkanie,1,14,True,2 315,czynsz450zł,"Wynajmę nowoczesną, przepiękną minikawalerkę typu studio z własną kuchnią i łazienką, przy ul. Biskupiej 6 w starej, klimatycznej części Warszawy na Pradze Południe. Jedyne 150 metrów do przystanku autobusowego i tramwajowego. Nieopodal znajduje się ul. Ostrobramska oraz Trasa Siekierkowska, dzięki której w bardzo szybkim tempie dostaniemy się do pozostałej części miasta. W jedyne 20 minut bezpośrednim tramwajem bądź autobusem dojedziemy także do uczelni wyższej SWPS. Po drugiej stronie ulicy znajduje się Centrum Handlowe King Cross i Castorama. KOGO SZUKAMY? Poszukuję młodych osób pracujących bądź studiujących, niepalących, nieposiadających zwierząt, dbających o wynajmowane mieszkanie, co najmniej jak o swoje własne. WYPOSAŻENIE W studio znajduje się nowocześnie urządzony, stylowy i w pełni wyposażony aneks kuchenny ze sprzętem AGD takim jak lodówka, czajnik elektryczny, mikrofalówka, płyta indukcyjna, pralka, a także podstawowy zestaw garnków, naczyń, sztućców oraz akcesoriów do gotowania. W łazience kabina prysznicowa. W mieszkaniu znajduje się także rozkładane łóżko z pojemnikiem na pościel, biurko z krzesłem, pojemna, dwudrzwiowa szafa z lustrem oraz szafki na buty, a w oknach znajdują się rolety (zarówno wewnętrzne, jak i zewnętrzna roleta antywłamaniowa). W mieszkaniu jest również bezpłatny, bezprzewodowy dostęp do internetu (prędkość łącza 600 Mbps). CZYNSZ NAJMU - Czynsz najmu przy terminowych wpłatach wynosi xxxx zł. - Do tego należy doliczyć stałą zryczałtowaną opłatę za media w wysokości 450 zł/mies. przy jednej osobie. - Media dodatkowo za drugą osobę wynoszą 170 zł/mies. - Opłata ta obejmuje prąd, ciepłą i zimną wodę, ogrzewanie oraz wywóz nieczystości. - Preferowany najem długoterminowy. - W momencie podpisywania umowy pobierana jest kaucja zwrotna pobierana przelewem na konto bankowe w wysokości xxxx zł. LOKALIZACJA Bardzo dobry punkt komunikacyjny. - Z najbliższych przystanków autobusowych, jak i tramwajowych, oddalonych o jedyne 150 metrów, w 30 minut dostaniemy się do Centrum miasta. - Ekspresowo dojedziemy także do uczelni wyższej SWPS, a także do Akademii Sztuki Wojennej. - W pobliżu budynku znajdują się punkty handlowe takie jak Biedronka, Auchan, bank Pekao, stacja paliw Circle K, kantor, Castorama, jak i Restauracja McDonald’s, Pizzeria Dominium. - W 11 minut dojedziemy także do CH Promenada, gdzie znajdziemy mnóstwo punktów usługowych, jak i gastronomicznych.",mieszkania wynajem
626,3752152,https://adresowo.pl/o/mieszkanie-wynajem-warszawa-ursus-2-pokojowe-40-m2-a7q5a2,3 dni temu,1.0,Warszawa Ursus,,Mieszkanie,2,40,True,2 300,czynsz800zł,"Mieszkanie do wynajęcia. Lokalizacja: • blisko skrzyżowania Bohaterów Warszawy i Walerego Sławka, • 2 min do ZTM, 10 min do SKM, • bardzo blisko do sklepów i punktów usługowych, • spokojni, mili sąsiedzi, • 40m, • 2 pokoje , • I piętro, • dwustronne, • osobna widna kuchnia, • balkon. Mieszkanie dogodne dla studentów i dla rodziny. Dla osób niepalących. Zdjęcia dołączę w sobotę. Zapraszam do oglądania. Mieszkanie dostępne od 1. października.",mieszkania wynajem
627,3752146,https://adresowo.pl/o/mieszkanie-wynajem-warszawa-dolny-mokotow-ul-podchorazych-2-pokojowe-t1f3m4,3 dni temu,7.0,Warszawa Dolny Mokotów,ul. Podchorążych,Mieszkanie,2,45,True,2 900,czynsz1000zł,"Do wynajęcia przytulne, 2-pokojowe mieszkanie na Dolnym Mokotowie , blisko Śródmieścia, przy ul. Podchorążych. Mieszkanie znajduje się w zielonej okolicy, 650 m od Łazienek Królewskich. Wokół jest dużo przystanków autobusowych, tramwajowych i sklepów. Do ceny należy doliczyć czynsz w wysokości 1000 zł oraz energię elektryczną według zużycia. W razie zainteresowania zapraszam do kontaktu i do oglądania mieszkania.",mieszkania wynajem
