,id,url,date_posted,photos,locality,street,property_type,rooms,area_m2,owner_direct,price_total_zl,price_per_m2_zl,description,type
927,3056018,https://adresowo.pl/o/k7b6s0,ponad miesiąc temu,15.0,Wrocław,ul. Racławicka,Mieszkanie,2,60,True,799 000,13 406zł / m²,"MIESZKANIE W WYJĄTKOWEJ LOKALIZACJI NA BORKU! PO SOLIDNYM REMONCIE! Mieszkanie w WILLI PO KAPITALNYM PORZĄDNYM REMONCIE w 2023 r. Doskonały dojazd do każdej części miasta. Oddzielne - niezależne wejście! Bardzo ładny budynek. Parter - przyziemie. Wyjątkowa willa. Effective Home Opiekun oferty: [numer] UKŁAD I METRAŻ MIESZKANIA: Mieszkanie ma 2 pokoje . Na powierzchnię użytkową zgodnie z KW składa się 59,60m2, układ mieszkania to.: - salon z aneksem kuchennym ok. 40m2, - pokój sypialnia ok.6,5, - łazienka ok.5m2, - p.pokój ok.6m2, - szafa a'la garderoba ok.2m2. BUDYNEK: Położony w cichej oraz zielonej okolicy. Willa wielolokalowa z ok. 1905 r. Po gruntownej wymianie dachu, remoncie elewacji oraz pięknym zadbanym ogrodem 2022 r.. Parking wyłącznie dla mieszkańców willi w przygotowaniu. WNĘTRZE MIESZKANIA: Gotowe do zamieszkania. Prace remontowe wykonane 2023 r. we wnętrzu oparte są na przemyślanej ergonomii, wysokich standardach, jakości wyposażenia oraz przeprowadzonych prac budowlanych. Mądry i niezwykle funkcjonalny projekt wnętrza. Przyziemie o przestrzennym metrażu z dużymi oknami. Przestrzeń oraz rozstawienie okien pozwala niskokosztową zmianę układu lokalu. Wszystkie szafy wnękowe w zabudowie po sufit. Kuchnia wraz z wyspą wykonana na wymiar, wraz z sprzętem (okap, lodówka, płyta, kuchenka). Sypialnia samodzielna z oknem, salon przestronny dobrze doświetlony. Łazienka z oknem z pralką oraz dużą wanną. Podłoga panele i gres. Okna drewniane. Ogrzewanie gazowe piec dwufunkcyjny w zabudowie. Stropy betonowe. WSZYSTKIE INSTALACJE WYMIENIONE (elektryka, hydraulika, tynki, wylewka). PRZEZNACZENIE MIESZKANIA: Spełni swoją rolę jako mieszkanie dla singla, małej rodziny lub z racji lokalizacji idealnie nadaje się jako inwestycja na wynajem, lokal także spełni swoja funkcję jako przestrzeń biurowa. LOKALIZACJA MIESZKANIA: Racławicka boczna ul.Powstańców Śl., tuż przy Parku Południowym i Uniwersytecie Ekonomicznym. W sąsiedztwie znajduję się pełna infrastruktura. Idealny dojazd zarówno komunikacją miejską jak własnymi środkami transportu. CZYNSZ: 350 zł (+ gaz + prąd). Bardzo polecamy to niezwykle ciekawe mieszkanie! Effective Home Opiekun oferty: [numer] Zapraszamy do oferty Effective w zakresie usług do dyspozycji Naszych Klientów rzetelna obsługa kredytowa. Zweryfikujemy zdolność kredytową i dobierzemy wiarygodną i najkorzystniejszą ofertę banku. Zapraszamy! Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego.",mieszkania sprzedaż
928,3041432,https://adresowo.pl/o/mieszkanie-wroclaw-lipa-piotrowska-ul-szalwiowa-4-pokojowe-v2s6c5,ponad miesiąc temu,20.0,Wrocław Lipa Piotrowska,ul. Szałwiowa,Mieszkanie,4,89,True,1 160 000,13 015zł / m²,"Mam przyjemność zaprezentować, gotowe do zamieszkania, 4-pokojowe mieszkanie w centrum osiedla Lipa Piotrowska o powierzchni 89,13m2 z dwoma balkonami i komórką lokatorską. Odnajdą się tutaj rodziny z dziećmi, w pobliżu znajduje się wiele placów zabaw, 3 przedszkola oraz powstająca największa inwestycja edukacyjna w historii Wrocławia - szkoła + przedszkole. Na tym osiedlu, znajdą coś dla siebie również osoby aktywne fizycznie, dzięki bliskość tras biegowych po wałach, ścieżek rowerowych jak i pobliskich boisk do koszykówki, piłki nożnej, tenisa, siatkówki. Mieszkanie znajduje się na 4. piętrze i składa się z : 1. Salon - 27,05 m2 - wyposażony w klimatyzację 2. Sypialnia - 13,73 m2 - wyposażona w klimatyzację 3. Hol - 6,62 m2 4. Pokój 1. - 10,65 m2 5. Pokój 2. - 9,92 m2 6. Hol 2 - 5,64 m2 7. Łazienka z wanną - 4,41 m2 8. Kuchnia - 8,57 m2 9. Łazienka z prysznicem - 2,54 m2 10. Balkon 1 - 8,14 m2 11. Balkon 2 - 3,15 m2 Do mieszkania przynależy również komórka lokatorska, która jest wliczona w cenę Dodatkowe informacje : Przystanek autobusowy - 5 minut pieszo - linie [numer] Dworzec PKP Wrocław Osobowice - 15 minut pieszo Apteka, lekarz, stomatolog - 5 minut pieszo Biedronka, Dino, Delikatesy centrum - 5 minut samochodem Zadzwoń i umów się na prezentację! TEKTON PROPERTY TO NAJLEPSZE BIURO NIERUCHOMOŚCI W POLSCE WG KONKURSU LIDER NIERUCHOMOŚCI OTODOM 2020. Znajdź nas w swoim mieście: Gdańsk, ul. Chmielna 10 - Warszawa, Plac Dąbrowskiego 1/311 - Wrocław, ul. Kasztanowa 3A/118 - Kraków, ul. Józefitów 7/4 - Poznań, ul. Wojskowa 6/D6 - Łódź, ul. Zachodnia 70 pok. 223. Podejmując współpracę z przedstawicielami Tekton Property zyskujesz: - oszczędność czasu - weryfikację dokumentów od strony formalno-prawnej - wsparcie agenta na każdym etapie transakcji - pomoc przy uzyskaniu kredytu hipotecznego w kilkunastu bankach - wgląd do umów przed zawarciem aktu notarialnego u sprawdzonych Notariuszy - własne analizy makroekonomiczne i raporty z prowadzonych działań - dostęp do cen transakcyjnych z okolicy Skontaktuj się z opiekunem oferty, a on poprowadzi Cię przez wszystkie etapy transakcji. Zapraszamy do współpracy! Niniejsze ogłoszenie nie stanowi oferty handlowej w rozumieniu przepisów art. 66 k.c., a przedstawione dane mają charakter informacyjny.",mieszkania sprzedaż
929,3029522,https://adresowo.pl/o/k7n7a4,ponad miesiąc temu,8.0,Wrocław Stare Miasto,pl. gen. Józefa Bema,Mieszkanie,2,65,True,880 000,13 538zł / m²,"Plac Bema Nowoczesne, gustownie urządzone i umeblowane dwupokojowe mieszkanie o pow. 65 m z balkonem w apartamentowcu z 2008 roku z windą. Mieszkanie znajduje się na trzecim piętrze w budynku sześciopiętrowym składa się z salonu połączonego z aneksem kuchennym, sypialni, łazienki, garderoby i przedpokoju. Mieszkanie słoneczne i bardzo zadbane nie wymaga żadnych nakładów finansowych do wprowadzenia od zaraz. Rozkład pomieszczeń daje swobodę poruszania się w nim, a ustawny i funkcjonalny układ czyni to mieszkanie bardzo atrakcyjne i wygodne. W mieszkaniu na podłogach deski i kafle, na ścianach gładzie gipsowe, okna PCV. W cenie mieszkania pozostają meble kuchenne wraz ze sprzętem AGD, a pozostałe umeblowanie i wyposażenie widoczne na zdjęciach do uzgodnienia. Mieszkanie znajduje się w nowoczesnym budynku z monitoringiem i ochroną. Teren wokół budynku ładnie zagospodarowanym. Dużym atutem mieszkania jest lokalizacja, wysokość mieszkania 2,60 cm oraz niskie opłaty miesięczne. Istnieje możliwość zakup miejsca postojowego w cenie 50 000 zł oraz komórki lokatorskiej o pow. 4m w cenie 20 000 zł. Wykaz poszczególnych pomieszczeń: - salon z aneksem kuchennym - sypialnia - łazienka - garderoba - przedpokój Przynależności do mieszkania to balkon o pow. 6 m . Centrum oraz bliskość komunikacji miejskiej (liczne tramwaje i autobusy) sprawia, iż nieruchomość jest idealnym miejscem do zamieszkania oraz dobrym kapitałem pod inwestycję. To wyjątkowe położenie nieruchomości jest idealne dla osób, którym zależy na mieszkaniu w Centrum miasta. Pełna infrastruktura, liczne sklepy, restauracje, piekarnie, apteki, Ostrów Tumski, Hala Targowa, Rynek, dużo terenów zielonych nad Odrą. Doskonałe połączenie z pozostałymi dzielnicami miasta Zakup lub najem Nieruchomości przez nasze biuro to przede wszystkim: bezpieczeństwo transakcji, dobra cena, indywidualne i elastyczne podejście do naszych klientów. Możesz skorzystać również z: opieki prawnej przy transakcji, doradców kredytowych, kancelarii notarialnej oraz wsparcia wykwalifikowanych negocjatorów. Niniejsze ogłoszenie nie stanowi oferty handlowej w rozumieniu przepisów art. 66 k.c., a przedstawione dane mają charakter informacyjny.",mieszkania sprzedaż
930,2994354,https://adresowo.pl/o/mieszkanie-wroclaw-plac-grunwaldzki-ul-henryka-sienkiewicza-4-pokojowe-r1e4f4,ponad miesiąc temu,10.0,Wrocław Plac Grunwaldzki,ul. Henryka Sienkiewicza,Mieszkanie,4,82,True,850 000,10 427zł / m²,"Wyłączni u nas! Polecam na sprzedaż duże, ustawne, jasne i przestronne mieszkanie w kamienicy przy ul. Sienkiewicza o powierzchni 81,52m2 Mieszkanie składa się z 4 pokoi , przedpokoju, kuchni i łazienki. ?	Liczne duże okna ? mieszkanie jest niezwykle jasne. ?	2 duże, ustawne, funkcjonalne pokoje, 2 mniejsze. ?	Jasna i przestronna łazienka po remoncie. ?	Kuchnia z dużym oknem. ?	Zachowana oryginalna wysokość pomieszczeń. ?	Zachowana oryginalna stolarka drzwiowa. Mieszkanie znajduje się na 3 piętrze narożnej kamienicy. Pełna własność bez obciążeń, księga wieczysta. W kamienicy większość udziałów mają właściciele własnościowi. Świadectwo charakterystyki energetycznej zostanie przedłożone do zawarcia umowy, zgodnie z wymogami USTAWY z dnia 7 października 2022 r. o zmianie ustawy o charakterystyce energetycznej budynków oraz ustawy - Prawo budowlane. Renata Zgagacz",mieszkania sprzedaż
931,2948318,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-pl-powstancow-slaskich-3-pokojowe-j4x4w6,ponad miesiąc temu,15.0,Wrocław Krzyki,pl. Powstańców Śląskich,Mieszkanie,3,51,True,669 000,13 118zł / m²,"SUPER OFERTA! W TYM MOMENCIE REMONTOWANE! PREZENTACJE 7 DNI W TYGODNIU TYLKO Z EFFECTIVE-HOME! Zapraszamy Państwa na prezentację 3pok mieszkania o pow. 51,58m2. Mieszkanie w TRAKCIE KAPITALNEGO REMONTU! Super lokalizacja ok. RONDA pl. POWSTAŃCÓW ŚL./ok.UNIWERSYTETU EKONOMICZNEGO! Zaledwie klika przystanków do RYNKU! Spacerkiem na uczelnie! Idealne jako inwestycja na najem dla studentów lub jako mieszkanie na start. Opiekun oferty: Effective - Home Tel. [numer] Mieszkanie położone na 7 piętrze, składa się z 51,58m2, tj.: * kuchni ok.6m2 [płd.] * sypialni nr 1 ok.12,5m2 [zach.] * sypialni nr 2 ok.9m2 [zach.] * sypialni nr 3/salonu ok.16m2 [zach.] * łazienki z wc ok.3m2 * p.pok. ok.7m2 Do mieszkania przynależy piwnica ok.1,5m2. WNĘTRZE Obecnie w trakcie prac budowlano-remontowych. Solidnie wykonywane prace od podstaw, nowoczesne wykończenie w planie. Należy spodziewać się lokalu czystego w stanie idealnym. Okna PCV. Podłogi w panelach i gresie. Ściany gładź. Kuchnia w gresie wykończona wraz z meblami. Łazienka w kaflach wyposażona w biały montaż. Wszystkie instalacje wymienione: wod - kan, elektryczna z aluminium na miedzianą. Wszystkie drzwi, okna, okablowanie - wszystko nowe! Mieszkanie będzie gotowe do wprowadzenia z możliwością wpływu na wykończenie! KOMUNIKACJA Mieszkanie znajduję się w pobliżu przystanku tramwajowego i autobusowego. Doskonała lokalizacja pod względem poruszania się po całym mieście komunikacją miejską! 5 min. - UNIWERSYTET EKONOMICZNY 5 min. - PARKI 8 min. - PKS i PKP 10 min. - RYNEK LOKALIZACJA ok. RONDA pl. Powstańców Śląskich. W pobliżu UNIWERSYTET EKONOMICZNY. Szkoła i przedszkole w sąsiedztwie. Wszystko na miejscu i pod ręką. Świetna lokalizacja - wyczerpująca potrzeby nawet najbardziej wymagających. Sklepy i usługi pierwszej potrzeby. Aqua Park. Sky Tower. CH Borek . Arkady Wrocławskie. Dodatkowe informacje: - własnościowe z KW bez zadłużeń, - dokumentacja uporządkowana i gotowa do wglądu, - budynek po dociepleniu - klatka schodowa po remoncie - wyjątkowo niski czynsz CZYNSZ: ok.400 zł (+prąd) Effective - Home Tel. [numer] Zapraszamy także Klientów kredytowych! Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego.",mieszkania sprzedaż
932,3730944,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-spizowa-3-pokojowe-u5f8n5,ponad tydzień temu,19.0,Wrocław Fabryczna,ul. Spiżowa,Mieszkanie,3,63,True,785 000,12 510zł / m²,"Sprzedam ładne 3-pokojowe mieszkanie o pow. 62,75 m2, położone w kamienicy na wysokim parterze przy ul. Spiżowej. Idealne dla rodziny, jak również pod inwestycję na wynajem. Mieszkanie składa się z: - pokój 19,70 m2 - pokój 18,06 m2 - pokój z antresolą ok. 5 m2 - kuchnia ok. 5,75 m2 - przedpokój 10,23 m2 - łazienka 3,69 m2 Ogrzewanie oraz ciepła woda jest dostarczana z sieci miejskiej, więc komfortowo i całkowicie bezobsługowo. Nowa instalacja elektryczna oraz wodno-kanalizacyjna. Do mieszkania przynależy całkiem spora piwnica. Lokalizacja mieszkania blisko centrum, jednak w spokojnej ""ślepej"" uliczce zapewnia komfort odpoczynku a bliskość publicznych środków  komunikacji zapewnia doskonały dojazd do centrum jak i do dalszych okolic miasta. W pobliżu znajdują się przedszkola i szkoły, wybór sklepów: Centrum Handlowe Borek , Lidl czy Aldi  oraz przychodni, zabezpiecza wygodę w każdym obszarze. Mieszkanie w stanie do zamieszkania, dla przyszłego nabywcy możliwość odświeżenia (odmalowania) przed przekazaniem lokalu.",mieszkania sprzedaż
933,3752180,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-gen-jozefa-bema-3-pokojowe-e1c6p4,dzisiajnowe,8.0,Wrocław Stare Miasto,ul. gen. Józefa Bema,Mieszkanie,3,58,True,835 000,14 397zł / m²,"NA SPRZEDAŻ: MIESZKANIE Z WIDOKIEM NA KATEDRĘ - CENTRUM MIASTA, UL. BEMA Mam do zaoferowania przestronne i jasne mieszkanie w budynku z lat 90., położone w samym sercu miasta - przy ul. Bema. PARAMETRY MIESZKANIA: - powierzchnia: 58 m² - piętro: 7/7 (z nową windą - wymienioną w 2024 r.) - układ: salon z aneksem kuchennym, 2 sypialnie, łazienka, osobna toaleta - dodatkowo: 2 balkony (otwarty i zabudowany), piwnica oraz prywatna mała suszarnia ATUTY: - piękny widok na Katedrę i Ostrów Tumski - okna od strony podwórza (wschód), dzięki czemu mieszkanie jest ciche i pełne światła porannego - mieszkanie gotowe do wprowadzenia, wymaga jedynie odświeżenia - funkcjonalny układ - idealny dla rodziny, pary lub pod wynajem LOKALIZACJA: - centrum miasta, świetnie skomunikowane - Ostrów Tumski - 3 min pieszo - Hala Targowa - 5 min pieszo - Rynek - 10 min pieszo Za rogiem kultowa stara piekarnia i liczne sklepy oraz punkty usługowe. INFORMACJE DODATKOWE: - planowany remont elewacji w 2026 r. Mieszkanie z wyjątkowym widokiem na Katedrę i świetną lokalizacją tuż przy Ostrowie Tumskim. Polecam!",mieszkania sprzedaż
934,3751898,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-tadeusza-zielinskiego-1-pokoj-s0v4g7,dzisiajnowe,15.0,Wrocław Krzyki,ul. Tadeusza Zielińskiego,Mieszkanie,1,25,True,400 000,16 000zł / m²,"Na sprzedaż jasna, zadbana kawalerka o powierzchni 25 m², położona w świetnej lokalizacji przy ul. Zielińskiego we Wrocławiu . Mieszkanie znajduje się w budynku z windą, w spokojnym otoczeniu z pełną infrastrukturą i bardzo dobrym dostępem do komunikacji miejskiej. Najważniejsze atuty: - Przemyślany układ: salon z aneksem kuchennym, łazienka z prysznicem. - Nowa instalacja elektryczna. - Okna PCV oraz nowe rolety. - Parking pod blokiem z wjazdem na szlaban. - Komórka lokatorska w cenie. - Wyposażenie: pralka, prysznic, szafki, zabudowa kuchenna, telewizor. - Księga wieczysta. Blisko centrum, w sąsiedztwie sklepów, restauracji oraz przystanków tramwajowych i autobusowych. Idealne dla singla, pary lub jako inwestycja pod wynajem. Sprzedaż bez pośredników - proszę, aby biura nieruchomości nie kontaktowały się. Kontakt bezpośrednio do właściciela: Piotr",mieszkania sprzedaż
935,3751826,https://adresowo.pl/o/mieszkanie-wroclaw-jagodno-ul-edmunda-kajdasza-2-pokojowe-t5c4b5,dzisiajnowe,1.0,Wrocław Jagodno,ul. Edmunda Kajdasza,Mieszkanie,2,43,True,622 000,14 465zł / m²,"Mieszkanie 43 m2, Jagodno , Kajdasza. 622 000 zł plus 50 000 miejsce. Cena do lekkiej negocjacji. Reszta info pod telefonem.",mieszkania sprzedaż
936,3751526,https://adresowo.pl/o/mieszkanie-wroclaw-gajowice-ul-wrobla-2-pokojowe-m8i1k4,dzisiajnowe,7.0,Wrocław Gajowice,ul. Wróbla,Mieszkanie,2,51,True,619 000,12 178zł / m²,"Szanowni Państwo, na sprzedaż mieszkanie: - ulica Wróbla, Wrocław , - 50,83 m2 powierzchni użytkowej, - ekspozycja dwustronna – zachód i wschód (za oknami zieleń), - rozkładowe - 2 pokoje , kuchnia, łazienka, przedpokój, - m.in. zmywarka i pralka, - w cenie komórka w piwnicy ok. 7 m2, - miejsca parkingowe przed budynkiem i na ulicy. W budynku wymienione piony wodno-kanalizacyjne, dodatkowo wyremontowany dach i klatka schodowa. Przed budynkiem spokojna ulica, za budynkiem dziedziniec, dodatkowo w pobliżu park im. Mariana Langiewicza z atrakcjami dla najmłodszych. Komunikacja miejska - w pobliżu przystanki tramwajowe i autobusowe. W pobliżu przedszkola, szkoły, przychodnia, usługi, Centrum Handlowe Borek . Zapraszam do kontaktu Biura nieruchomości zapraszam z klientem :) Niniejsza prezentacja nie stanowi oferty w rozumieniu Kodeksu cywilnego.",mieszkania sprzedaż
937,3751478,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-al-architektow-2-pokojowe-u6p2g4,dzisiajnowe,7.0,Wrocław Fabryczna,al. Architektów,Mieszkanie,2,44,True,748 000,17 066zł / m²,"Sprzedam mieszkanie: - aleja Architektów, Wrocław , - 43,83 m2 powierzchni użytkowej, - salon z aneksem kuchennym z wyjściem na balkon + pokój + łazienka + przedpokój, - 3 piętro, winda, - ekspozycja wschodnia, - prywatne miejsce postojowe w garażu podziemnym, - osiedle Nowe Żerniki . Mieszkanie wykończone w wysokim standardzie, wokół nowe budownictwo, usługi, zielone aleje (przy budynkach i na dziedzińcach). Wokół piekarnie, kawiarnie, sushi, włoska restauracja, sklepy, studio treningu personalnego, studio fryzur, fizjoterapia, Wrocław Medical Center, optyk, stomatolog, gabinet neurologopedyczny, centrum kardiologii, studio osteopatia, centrum zdrowia mama i ja, żłobki. Komunikacja: - w pobliżu Autostradowej Obwodnicy Wrocławia (w mieszkaniu cisza - za oknem las, ogrody działkowe i droga osiedlowa), - obok budynku przystanki tramwajowe i autobusowe. Miejsce postojowe w garażu podziemnym płatne dodatkowo 39 tys. zł. Zapraszam Biura nieruchomości zapraszam z klientem. Niniejsza prezentacja nie stanowi oferty w rozumieniu Kodeksu cywilnego.",mieszkania sprzedaż
938,3751446,https://adresowo.pl/o/mieszkanie-wroclaw-szczepin-ul-inowroclawska-2-pokojowe-s6n0t2,dzisiajnowe,6.0,Wrocław Szczepin,ul. Inowrocławska,Mieszkanie,2,39,True,480 000,12 308zł / m²,"Sprzedam 2 pokojowe mieszkanie w centrum Wrocławia. Składa się z 2 pokoi, osobnej kuchni i małej łazienki z wanną. 2 lata temu zostało odświeżone, nadaje się do natychmiastowego zamieszkania. Znajduje się na 9 piętrze w bloku z wielkiej płyty wybudowanym ok. 1974 roku. W bloku jest winda, do mieszkania przynależy komórka lokatorska ( 2 m. kw.), instalacja gazowa. Adres Wrocław ul. Inowrocławska 5, bezpośrednio przy ulicy Legnickiej, ok 500 metrów od placu Jana Pawła 1. Mieszkanie spółdzielcze własnościowe. czynsz do spółdzielni ok 700 zł. w tym ciepła i zimna woda, gaz, ogrzewanie, prąd (przy zamieszkaniu 2 osób). Mieszkanie dostępne od zaraz, oglądać można w weekendy.",mieszkania sprzedaż
939,3751092,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-lacznosci-3-pokojowe-z1f2m1,wczoraj,20.0,Wrocław Śródmieście,ul. Łączności,Mieszkanie,3,53,True,675 000,12 736zł / m²,"Na sprzedaż mamy mieszkanie w centrum Wrocławia , jednak z uwagi na lokalizację, w cichej okolicy (ul. Łączności). W skład lokalu wchodzą: - 3 pokoje , - oddzielna kuchnia, - łazienka, - toaleta, - komórka lokatorska. Przy bloku piękne, zielone, duże, ogrodzone i monitorowane podwórko (idealne dla rodzin z dziećmi). Mieszkanie jest dwustronne (okna na wschód i zachód), dzięki czemu słońce w środku mamy cały dzień. Rozkład pomieszczeń daje swobodę w poruszaniu się w nim. Bardzo blisko szkoły i przedszkola, przystanki autobusowe i tramwajowe. Blok graniczy z ZUS-em, 300 m do Sky Towera. W pobliżu Uniwersytet Ekonomiczny. Bezpośrednio od właściciela. W razie pytań, służymy pomocą. To w tym mieszkaniu zaczęliśmy nasze wspólne życie i tutaj powstał kawał naszej historii. Teraz to ciepłe i klimatyczne mieszkanie może być Twoje.",mieszkania sprzedaż
